-0.340666,0.490674,-0.857335,0.849024,-0.248839,-0.466087,0.343345,0.930345,0.128735,0.401587,-0.269328,0.875323
-0.338426,0.481676,-0.859582,0.846668,-0.264575,-0.461686,0.353753,0.928001,0.116932,0.397507,-0.262325,0.879303
-0.341371,0.479433,-0.850448,0.842284,-0.278743,-0.461367,0.366636,0.923685,0.111279,0.395140,-0.262883,0.880203
-0.336321,0.471998,-0.850265,0.835206,-0.294942,-0.464155,0.382995,0.917641,0.106060,0.394646,-0.266351,0.879381
-0.342981,0.467730,-0.857028,0.828757,-0.304513,-0.469504,0.393808,0.913437,0.102700,0.397589,-0.270007,0.876937
-0.346614,0.471934,-0.856993,0.825419,-0.314182,-0.469013,0.404516,0.908689,0.103200,0.393763,-0.274906,0.877141
-0.346041,0.455958,-0.852790,0.818564,-0.324936,-0.473677,0.412665,0.906282,0.091431,0.399576,-0.270312,0.875939
-0.350790,0.467528,-0.856901,0.810596,-0.336075,-0.479571,0.426949,0.899667,0.091182,0.400810,-0.278664,0.872753
-0.360599,0.463012,-0.855218,0.801161,-0.351967,-0.484005,0.440154,0.894520,0.078083,0.405470,-0.275594,0.871574
-0.356851,0.454145,-0.854557,0.793943,-0.370762,-0.481861,0.458557,0.885565,0.074159,0.399224,-0.279839,0.873104
-0.368943,0.457879,-0.864656,0.789683,-0.386774,-0.476242,0.471111,0.879535,0.066872,0.393007,-0.277171,0.876768
-0.374632,0.446700,-0.864343,0.782915,-0.401872,-0.474913,0.483379,0.873507,0.057708,0.391649,-0.274743,0.878138
-0.376381,0.450530,-0.857131,0.774393,-0.414954,-0.477629,0.498488,0.865041,0.056682,0.389648,-0.281986,0.876731
-0.375373,0.448134,-0.854350,0.768757,-0.423169,-0.479522,0.507229,0.860108,0.054146,0.389528,-0.284853,0.875858
-0.375590,0.451488,-0.857069,0.761864,-0.429593,-0.484782,0.516901,0.854255,0.055337,0.390355,-0.292743,0.872882
-0.381145,0.445737,-0.864130,0.754689,-0.442192,-0.484677,0.523503,0.851149,0.038604,0.395462,-0.282864,0.873841
-0.383881,0.433610,-0.861111,0.745888,-0.459410,-0.482281,0.536649,0.843386,0.026582,0.394537,-0.278643,0.875613
-0.390181,0.445773,-0.864606,0.740939,-0.472160,-0.477571,0.547139,0.836763,0.021590,0.389420,-0.277294,0.878328
-0.388549,0.436739,-0.851488,0.730222,-0.488955,-0.477177,0.564748,0.825049,0.018818,0.384493,-0.283226,0.878606
-0.396262,0.432887,-0.862442,0.720205,-0.505639,-0.475009,0.578645,0.815527,0.009222,0.382720,-0.281503,0.879933
-0.393369,0.424461,-0.858070,0.709168,-0.520338,-0.475740,0.592782,0.805358,0.002783,0.381694,-0.283984,0.879581
-0.396020,0.422039,-0.858120,0.699121,-0.531126,-0.478680,0.603250,0.797542,-0.003865,0.383820,-0.286062,0.877981
-0.398641,0.415381,-0.849856,0.688056,-0.547576,-0.476171,0.616692,0.787080,-0.014003,0.382452,-0.284016,0.879241
-0.404825,0.410492,-0.854760,0.674896,-0.566903,-0.472373,0.632824,0.773903,-0.024637,0.379538,-0.282302,0.881054
-0.407184,0.401424,-0.846747,0.659649,-0.582424,-0.475021,0.649800,0.759554,-0.028932,0.377655,-0.289584,0.879499
-0.407094,0.395548,-0.843297,0.645076,-0.599661,-0.473586,0.662954,0.747403,-0.043355,0.379959,-0.285998,0.879680
-0.419859,0.393570,-0.838466,0.635371,-0.615422,-0.466432,0.675155,0.735892,-0.051263,0.374793,-0.282343,0.883070
-0.426216,0.390218,-0.850073,0.620882,-0.626378,-0.471335,0.687359,0.724091,-0.056831,0.376887,-0.288691,0.880121
-0.422791,0.384353,-0.843777,0.606672,-0.640820,-0.470424,0.699681,0.711338,-0.066670,0.377354,-0.288699,0.879919
-0.425445,0.373195,-0.841461,0.599066,-0.653991,-0.461970,0.708115,0.702039,-0.075589,0.373755,-0.281846,0.883668
-0.435713,0.368612,-0.848061,0.587607,-0.667789,-0.456920,0.717562,0.691022,-0.087133,0.373928,-0.276668,0.885230
-0.440393,0.372701,-0.843198,0.580300,-0.674513,-0.456381,0.726835,0.681731,-0.083384,0.367373,-0.283327,0.885869
-0.438036,0.360809,-0.837099,0.561345,-0.686789,-0.461750,0.739211,0.666969,-0.093374,0.372101,-0.288916,0.882082
-0.448083,0.356104,-0.843961,0.547373,-0.695958,-0.464785,0.746574,0.657029,-0.104588,0.378167,-0.289748,0.879225
-0.446156,0.343351,-0.845825,0.535492,-0.711983,-0.454235,0.760071,0.640752,-0.108298,0.368158,-0.287258,0.884275
-0.450757,0.346692,-0.845033,0.516761,-0.725789,-0.454080,0.772202,0.624162,-0.118848,0.369678,-0.289225,0.882999
-0.456938,0.333076,-0.841178,0.495193,-0.739391,-0.456164,0.784334,0.606287,-0.131284,0.373636,-0.292774,0.880158
-0.472320,0.330691,-0.839711,0.483027,-0.748330,-0.454628,0.793521,0.593605,-0.134003,0.370148,-0.296030,0.880543
-0.471939,0.322836,-0.835706,0.467898,-0.761740,-0.448133,0.802466,0.578634,-0.145709,0.370297,-0.291434,0.882012
-0.474453,0.315677,-0.831011,0.451723,-0.775667,-0.440779,0.814289,0.560328,-0.151539,0.364525,-0.290468,0.884731
-0.477118,0.311672,-0.830430,0.437357,-0.785356,-0.438103,0.822437,0.546360,-0.158386,0.363751,-0.291041,0.884861
-0.484834,0.302358,-0.833467,0.425277,-0.795782,-0.431128,0.830658,0.532329,-0.163196,0.359371,-0.288716,0.887409
-0.491466,0.301270,-0.830925,0.412157,-0.801724,-0.432857,0.837758,0.520237,-0.165872,0.358172,-0.294264,0.886071
-0.494622,0.295217,-0.836249,0.397844,-0.811335,-0.428317,0.844396,0.506373,-0.174872,0.358768,-0.292097,0.886546
-0.509212,0.290926,-0.843603,0.386696,-0.817213,-0.427351,0.848990,0.496417,-0.181065,0.360113,-0.292800,0.885769
-0.510443,0.280029,-0.838929,0.365985,-0.825866,-0.428952,0.857423,0.478426,-0.189561,0.361773,-0.298417,0.883214
-0.513491,0.275000,-0.837728,0.354430,-0.833552,-0.423757,0.864218,0.465057,-0.191960,0.357080,-0.298182,0.885201
-0.516333,0.267208,-0.831243,0.342474,-0.842901,-0.415006,0.869472,0.451711,-0.199940,0.355992,-0.292362,0.887578
-0.527329,0.270723,-0.849328,0.331263,-0.851282,-0.406919,0.873930,0.439399,-0.207786,0.355684,-0.286786,0.889518
-0.533319,0.260636,-0.839049,0.315560,-0.860111,-0.400788,0.877654,0.425130,-0.221331,0.360757,-0.281910,0.889034
-0.531531,0.254658,-0.830565,0.298229,-0.865013,-0.403499,0.887530,0.406857,-0.216234,0.351212,-0.293630,0.889062
-0.539140,0.240237,-0.834031,0.280623,-0.875520,-0.393340,0.891670,0.389463,-0.230743,0.355211,-0.285977,0.889967
-0.540487,0.232876,-0.838190,0.266552,-0.881528,-0.389690,0.896247,0.375424,-0.236215,0.354529,-0.286295,0.890137
-0.545843,0.228597,-0.836100,0.247579,-0.887945,-0.387630,0.901207,0.357943,-0.244341,0.355711,-0.288841,0.888842
-0.558799,0.218619,-0.827981,0.238484,-0.892669,-0.382450,0.901085,0.350264,-0.255656,0.362175,-0.283650,0.887903
-0.556803,0.212777,-0.823324,0.229871,-0.895940,-0.380066,0.905407,0.340095,-0.254111,0.356927,-0.285701,0.889369
-0.564306,0.207431,-0.833682,0.229155,-0.892973,-0.387411,0.907424,0.339999,-0.246947,0.352236,-0.294957,0.888217
-0.562449,0.196504,-0.826877,0.226277,-0.893089,-0.388832,0.909264,0.336829,-0.244511,0.349340,-0.298223,0.888270
-0.567253,0.185347,-0.838425,0.227121,-0.891972,-0.390899,0.908212,0.338880,-0.245584,0.351522,-0.299241,0.887066
-0.568762,0.176647,-0.838007,0.221398,-0.890302,-0.397927,0.908573,0.336542,-0.247454,0.354228,-0.306760,0.883414
-0.571002,0.166544,-0.837255,0.221630,-0.891661,-0.394741,0.909373,0.335129,-0.246434,0.352025,-0.304349,0.885127
-0.575783,0.150588,-0.840074,0.225402,-0.897482,-0.379104,0.905663,0.336448,-0.258025,0.359122,-0.285181,0.888652
-0.588325,0.139433,-0.842411,0.227545,-0.897653,-0.377414,0.900943,0.341138,-0.268191,0.369493,-0.279003,0.886359
-0.582873,0.128334,-0.846196,0.225242,-0.897087,-0.380132,0.904432,0.337605,-0.260817,0.362310,-0.285057,0.887397
-0.591092,0.112270,-0.847716,0.224884,-0.899382,-0.374884,0.905894,0.334681,-0.259509,0.358865,-0.281246,0.890009
-0.597834,0.100282,-0.848418,0.213833,-0.898975,-0.382256,0.908156,0.327106,-0.261256,0.359900,-0.291283,0.886355
-0.597946,0.093115,-0.851223,0.203682,-0.905236,-0.372909,0.910388,0.315238,-0.267990,0.360149,-0.284907,0.888324
-0.607987,0.081729,-0.851857,0.190996,-0.908651,-0.371312,0.914592,0.302093,-0.268816,0.356431,-0.288256,0.888744
-0.609086,0.076207,-0.845367,0.179562,-0.913916,-0.364025,0.918183,0.288527,-0.271464,0.353127,-0.285497,0.890951
-0.615476,0.064057,-0.846944,0.161692,-0.919897,-0.357274,0.921219,0.270517,-0.279600,0.353852,-0.283918,0.891167
-0.628303,0.053669,-0.855190,0.145580,-0.925406,-0.349899,0.924150,0.253460,-0.285843,0.353206,-0.281746,0.892112
-0.637991,0.054139,-0.853033,0.130852,-0.928614,-0.347207,0.926839,0.238900,-0.289650,0.351921,-0.283903,0.891936
-0.641651,0.042521,-0.857179,0.121684,-0.934297,-0.335084,0.927498,0.227253,-0.296822,0.353468,-0.274671,0.894212
-0.645661,0.031597,-0.858070,0.106843,-0.935723,-0.336164,0.928713,0.214662,-0.302346,0.355073,-0.279896,0.891953
-0.656486,0.024986,-0.856870,0.090642,-0.939902,-0.329193,0.927094,0.200358,-0.316785,0.363703,-0.276479,0.889539
-0.652906,0.018520,-0.847036,0.076359,-0.944858,-0.318452,0.934604,0.179104,-0.307307,0.347397,-0.274160,0.896745
-0.664039,0.012175,-0.850908,0.052400,-0.947082,-0.316684,0.937566,0.155844,-0.310939,0.343838,-0.280619,0.896118
-0.675485,0.010687,-0.855126,0.029563,-0.949461,-0.312489,0.934952,0.136840,-0.327321,0.353540,-0.282486,0.891746
-0.684982,-0.000316,-0.848468,0.011172,-0.950894,-0.309313,0.935814,0.118932,-0.331823,0.352316,-0.285753,0.891189
-0.686669,-0.007469,-0.840475,-0.007037,-0.954474,-0.298209,0.936015,0.098655,-0.337852,0.351890,-0.281506,0.892708
-0.699658,-0.004197,-0.845395,-0.024865,-0.956140,-0.291852,0.935954,0.080309,-0.342841,0.351242,-0.281685,0.892906
-0.705992,-0.014439,-0.842689,-0.047717,-0.958105,-0.282415,0.936574,0.055364,-0.346068,0.347205,-0.281016,0.894695
-0.715945,-0.020365,-0.845953,-0.066544,-0.960149,-0.271451,0.933174,0.036418,-0.357576,0.353212,-0.277106,0.893562
-0.730142,-0.020436,-0.845985,-0.088873,-0.960050,-0.265338,0.932564,0.013377,-0.360758,0.349895,-0.279507,0.894119
-0.732602,-0.021712,-0.840343,-0.103593,-0.962507,-0.250695,0.933288,-0.006928,-0.359061,0.343862,-0.271167,0.899014
-0.744045,-0.024299,-0.841993,-0.116194,-0.960392,-0.253271,0.930354,-0.015957,-0.366315,0.347764,-0.278195,0.895359
-0.750747,-0.030777,-0.845795,-0.128336,-0.961106,-0.244551,0.928866,-0.030092,-0.369191,0.347473,-0.274535,0.896600
-0.754602,-0.030925,-0.836356,-0.134432,-0.959445,-0.247774,0.928613,-0.034710,-0.369423,0.345841,-0.279748,0.895620
-0.758552,-0.043988,-0.836619,-0.131785,-0.961368,-0.241667,0.928812,-0.034579,-0.368936,0.346327,-0.273084,0.897487
-0.758613,-0.043346,-0.828976,-0.137837,-0.961039,-0.239592,0.927228,-0.040162,-0.372337,0.348208,-0.273478,0.896639
-0.765385,-0.054090,-0.831455,-0.140684,-0.959818,-0.242810,0.926337,-0.041050,-0.374453,0.349439,-0.277603,0.894890
-0.787886,-0.058987,-0.839936,-0.139212,-0.961637,-0.236374,0.921036,-0.038058,-0.387614,0.363748,-0.271670,0.891001
